datetime,updatedAt,estimationMethod,mix
2026-03-24T15:00:00.000Z,2026-03-31T00:40:09.222Z,MEASURED,"{'nuclear': 39755, 'geothermal': None, 'biomass': 1147.5, 'coal': 0, 'wind': 6988.5, 'solar': 10461, 'hydro': 5182.5, 'gas': 1350, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2915.5, 'discharge': None}, 'battery storage': {'charge': 22, 'discharge': None}, 'flows': {'exports': 14717, 'imports': 39}}"
2026-03-24T16:00:00.000Z,2026-03-31T00:40:41.163Z,MEASURED,"{'nuclear': 42151.5, 'geothermal': None, 'biomass': 1147.5, 'coal': 0, 'wind': 7340.5, 'solar': 5564, 'hydro': 6155.5, 'gas': 1346, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1557.5, 'discharge': None}, 'battery storage': {'charge': 31, 'discharge': None}, 'flows': {'exports': 14348, 'imports': 844}}"
2026-03-24T17:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 43932.5, 'geothermal': None, 'biomass': 1153, 'coal': 0, 'wind': 8776, 'solar': 1524, 'hydro': 7562.5, 'gas': 1344.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 474.5}, 'battery storage': {'charge': 21.5, 'discharge': None}, 'flows': {'exports': 14742, 'imports': 1552}}"
2026-03-24T18:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 44420, 'geothermal': None, 'biomass': 1154, 'coal': 0, 'wind': 10322.5, 'solar': 0, 'hydro': 8983, 'gas': 1367, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3941.5}, 'battery storage': {'charge': None, 'discharge': 9}, 'flows': {'exports': 14296, 'imports': 515}}"
2026-03-24T19:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 44593.5, 'geothermal': None, 'biomass': 1146, 'coal': 0, 'wind': 12577, 'solar': 0, 'hydro': 8736, 'gas': 1371, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3037}, 'battery storage': {'charge': None, 'discharge': 12.5}, 'flows': {'exports': 17673, 'imports': 0}}"
2026-03-24T20:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 44623.5, 'geothermal': None, 'biomass': 1153, 'coal': 0, 'wind': 14457, 'solar': 0, 'hydro': 7292, 'gas': 1375.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 787.5}, 'battery storage': {'charge': 22.5, 'discharge': None}, 'flows': {'exports': 18404, 'imports': 0}}"
2026-03-24T21:00:00.000Z,2026-03-31T00:40:41.163Z,MEASURED,"{'nuclear': 44577.5, 'geothermal': None, 'biomass': 1157, 'coal': 0, 'wind': 15278.5, 'solar': 0, 'hydro': 6714, 'gas': 1333.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 679, 'discharge': None}, 'battery storage': {'charge': 24.5, 'discharge': None}, 'flows': {'exports': 16659, 'imports': 0}}"
2026-03-24T22:00:00.000Z,2026-03-31T00:40:09.222Z,MEASURED,"{'nuclear': 44431.5, 'geothermal': None, 'biomass': 1157, 'coal': 0, 'wind': 15659, 'solar': 0, 'hydro': 6216.5, 'gas': 1331.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 2128, 'discharge': None}, 'battery storage': {'charge': 7, 'discharge': None}, 'flows': {'exports': 14732, 'imports': 0}}"
2026-03-24T23:00:00.000Z,2026-04-24T02:37:50.758Z,MEASURED,"{'nuclear': 41939, 'geothermal': None, 'biomass': 1157.5, 'coal': 0, 'wind': 16247.5, 'solar': 0, 'hydro': 5361, 'gas': 1345.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2948.5, 'discharge': None}, 'battery storage': {'charge': 6.5, 'discharge': None}, 'flows': {'exports': 13130, 'imports': 0}}"
2026-03-25T00:00:00.000Z,2026-04-24T02:37:50.758Z,MEASURED,"{'nuclear': 41170.5, 'geothermal': None, 'biomass': 1155, 'coal': 0, 'wind': 16643.5, 'solar': 0, 'hydro': 5079.5, 'gas': 1377, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 3236.5, 'discharge': None}, 'battery storage': {'charge': 11, 'discharge': None}, 'flows': {'exports': 13452, 'imports': 0}}"
2026-03-25T01:00:00.000Z,2026-04-24T02:37:50.758Z,MEASURED,"{'nuclear': 41511.5, 'geothermal': None, 'biomass': 1153, 'coal': 0, 'wind': 12223.5, 'solar': 0, 'hydro': 5489, 'gas': 1387.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2716.5, 'discharge': None}, 'battery storage': {'charge': 6.5, 'discharge': None}, 'flows': {'exports': 12331, 'imports': 0}}"
2026-03-25T02:00:00.000Z,2026-04-24T02:38:08.898Z,MEASURED,"{'nuclear': 41964.5, 'geothermal': None, 'biomass': 1154, 'coal': 0, 'wind': 12344, 'solar': 0, 'hydro': 5349.5, 'gas': 1354, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2709, 'discharge': None}, 'battery storage': {'charge': 17.5, 'discharge': None}, 'flows': {'exports': 13857, 'imports': 0}}"
2026-03-25T03:00:00.000Z,2026-04-24T02:37:50.758Z,MEASURED,"{'nuclear': 42120.5, 'geothermal': None, 'biomass': 1159.5, 'coal': 0, 'wind': 12302.5, 'solar': 0, 'hydro': 5300, 'gas': 1330, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2656, 'discharge': None}, 'battery storage': {'charge': 40.5, 'discharge': None}, 'flows': {'exports': 13842, 'imports': 0}}"
2026-03-25T04:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 42640, 'geothermal': None, 'biomass': 1153, 'coal': 0, 'wind': 12479.5, 'solar': 0, 'hydro': 5332.5, 'gas': 1335.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2699, 'discharge': None}, 'battery storage': {'charge': 4.5, 'discharge': None}, 'flows': {'exports': 12682, 'imports': 536}}"
2026-03-25T05:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 43481.5, 'geothermal': None, 'biomass': 1148.5, 'coal': 0, 'wind': 17448, 'solar': 0, 'hydro': 5499, 'gas': 1339, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2724.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 24.5}, 'flows': {'exports': 12995, 'imports': 0}}"
2026-03-25T06:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 44260, 'geothermal': None, 'biomass': 1152.5, 'coal': 0, 'wind': 16717.5, 'solar': 917.5, 'hydro': 5692.5, 'gas': 1363, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 1332.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 11}, 'flows': {'exports': 13202, 'imports': 0}}"
2026-03-25T07:00:00.000Z,2026-04-24T02:38:08.898Z,MEASURED,"{'nuclear': 43541, 'geothermal': None, 'biomass': 1153, 'coal': 0, 'wind': 17004, 'solar': 4756.5, 'hydro': 5424.5, 'gas': 1329.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 977, 'discharge': None}, 'battery storage': {'charge': 39, 'discharge': None}, 'flows': {'exports': 14440, 'imports': 0}}"
2026-03-25T08:00:00.000Z,2026-04-24T02:38:08.898Z,MEASURED,"{'nuclear': 41146.5, 'geothermal': None, 'biomass': 1139.5, 'coal': 0, 'wind': 16911, 'solar': 8226, 'hydro': 5001, 'gas': 1338, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 1748, 'discharge': None}, 'battery storage': {'charge': 38, 'discharge': None}, 'flows': {'exports': 13928, 'imports': 214}}"
2026-03-25T09:00:00.000Z,2026-05-23T01:11:11.366Z,MEASURED,"{'nuclear': 40565, 'geothermal': None, 'biomass': 1141.5, 'coal': 0, 'wind': 11386.5, 'solar': 9822, 'hydro': 4851.5, 'gas': 1344, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 915, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 152.5}, 'flows': {'exports': 11221, 'imports': 592}}"
2026-03-25T10:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 40098.5, 'geothermal': None, 'biomass': 1142.5, 'coal': 0, 'wind': 11007, 'solar': 10902, 'hydro': 4805, 'gas': 1339, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 1673.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 38.5}, 'flows': {'exports': 10346, 'imports': 843}}"
2026-03-25T11:00:00.000Z,2026-04-24T02:37:50.758Z,MEASURED,"{'nuclear': 39774, 'geothermal': None, 'biomass': 1143.5, 'coal': 0, 'wind': 11007, 'solar': 11374.5, 'hydro': 4909.5, 'gas': 1350, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1394, 'discharge': None}, 'battery storage': {'charge': 11, 'discharge': None}, 'flows': {'exports': 10267, 'imports': 773}}"
2026-03-25T12:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 40147, 'geothermal': None, 'biomass': 1144, 'coal': 0, 'wind': 11084, 'solar': 11165, 'hydro': 4694, 'gas': 1378.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2457.5, 'discharge': None}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 11240, 'imports': 1011}}"
2026-03-25T13:00:00.000Z,2026-05-23T01:12:12.864Z,MEASURED,"{'nuclear': 40637, 'geothermal': None, 'biomass': 1148.5, 'coal': 0, 'wind': 11223, 'solar': 10790, 'hydro': 4799, 'gas': 1376, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2259.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 100.5}, 'flows': {'exports': 11445, 'imports': 992}}"
2026-03-25T14:00:00.000Z,2026-04-24T02:38:08.898Z,MEASURED,"{'nuclear': 40727.5, 'geothermal': None, 'biomass': 1147, 'coal': 0, 'wind': 11311.5, 'solar': 9500.5, 'hydro': 5061.5, 'gas': 1360, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2086, 'discharge': None}, 'battery storage': {'charge': 39.5, 'discharge': None}, 'flows': {'exports': 11226, 'imports': 869}}"
2026-03-25T15:00:00.000Z,2026-04-24T02:38:08.898Z,MEASURED,"{'nuclear': 40576, 'geothermal': None, 'biomass': 1147.5, 'coal': 0, 'wind': 16500, 'solar': 8106.5, 'hydro': 5123.5, 'gas': 1350.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2100, 'discharge': None}, 'battery storage': {'charge': 36.5, 'discharge': None}, 'flows': {'exports': 14390, 'imports': 161}}"
2026-03-25T16:00:00.000Z,2026-04-24T02:37:50.758Z,MEASURED,"{'nuclear': 42240.5, 'geothermal': None, 'biomass': 1153.5, 'coal': 0, 'wind': 16635.5, 'solar': 4235, 'hydro': 5377, 'gas': 1364.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 2141, 'discharge': None}, 'battery storage': {'charge': 20, 'discharge': None}, 'flows': {'exports': 15125, 'imports': 1067}}"
2026-03-25T17:00:00.000Z,2026-05-23T01:12:40.426Z,MEASURED,"{'nuclear': 45237, 'geothermal': None, 'biomass': 1154.5, 'coal': 0, 'wind': 15568, 'solar': 1342, 'hydro': 6385.5, 'gas': 1378.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 880}, 'battery storage': {'charge': None, 'discharge': 57}, 'flows': {'exports': 15174, 'imports': 2701}}"
2026-03-25T18:00:00.000Z,2026-05-23T01:13:44.484Z,MEASURED,"{'nuclear': 46321.5, 'geothermal': None, 'biomass': 1154.5, 'coal': 0, 'wind': 13608.5, 'solar': 0, 'hydro': 8324.5, 'gas': 1767.5, 'oil': 329, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3586}, 'battery storage': {'charge': None, 'discharge': 176.5}, 'flows': {'exports': 14807, 'imports': 2890}}"
2026-03-25T19:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 46291.5, 'geothermal': None, 'biomass': 1152, 'coal': 0, 'wind': 12791, 'solar': 0, 'hydro': 8495, 'gas': 1740, 'oil': 854, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2734}, 'battery storage': {'charge': None, 'discharge': 64}, 'flows': {'exports': 15206, 'imports': 2502}}"
2026-03-25T20:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 46210, 'geothermal': None, 'biomass': 1149.5, 'coal': 0, 'wind': 13426.5, 'solar': 0, 'hydro': 7444, 'gas': 1405.5, 'oil': 361, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1181}, 'battery storage': {'charge': 58.5, 'discharge': None}, 'flows': {'exports': 14863, 'imports': 2270}}"
2026-03-25T21:00:00.000Z,2026-05-23T01:13:36.490Z,MEASURED,"{'nuclear': 46614.5, 'geothermal': None, 'biomass': 1150, 'coal': 0, 'wind': 13368, 'solar': 0, 'hydro': 7247.5, 'gas': 1375.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 673.5}, 'battery storage': {'charge': None, 'discharge': 87.5}, 'flows': {'exports': 14823, 'imports': 2665}}"
2026-03-25T22:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 46706.5, 'geothermal': None, 'biomass': 1146.5, 'coal': 0, 'wind': 13265, 'solar': 0, 'hydro': 6966, 'gas': 1353.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 462}, 'battery storage': {'charge': None, 'discharge': 43}, 'flows': {'exports': 14772, 'imports': 2695}}"
2026-03-25T23:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 46752.5, 'geothermal': None, 'biomass': 1145, 'coal': 0, 'wind': 12673, 'solar': 0, 'hydro': 6304.5, 'gas': 1348, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 760, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 12.5}, 'flows': {'exports': 14355, 'imports': 2642}}"
2026-03-26T00:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 46502, 'geothermal': None, 'biomass': 1137.5, 'coal': 0, 'wind': 11955, 'solar': 0, 'hydro': 6145, 'gas': 1400.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1455.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 62}, 'flows': {'exports': 14355, 'imports': 3020}}"
2026-03-26T01:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 46082.5, 'geothermal': None, 'biomass': 1146.5, 'coal': 0, 'wind': 11392.5, 'solar': 0, 'hydro': 6097, 'gas': 1404.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1719, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 42.5}, 'flows': {'exports': 14435, 'imports': 2990}}"
2026-03-26T02:00:00.000Z,2026-04-27T02:40:56.071Z,MEASURED,"{'nuclear': 46034, 'geothermal': None, 'biomass': 1154, 'coal': 0, 'wind': 10796, 'solar': 0, 'hydro': 5639.5, 'gas': 1400, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1929, 'discharge': None}, 'battery storage': {'charge': 40.5, 'discharge': None}, 'flows': {'exports': 14624, 'imports': 2955}}"
2026-03-26T03:00:00.000Z,2026-04-27T02:40:56.071Z,MEASURED,"{'nuclear': 46160, 'geothermal': None, 'biomass': 1165.5, 'coal': 0, 'wind': 9940, 'solar': 0, 'hydro': 5648.5, 'gas': 1378.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1613, 'discharge': None}, 'battery storage': {'charge': 32, 'discharge': None}, 'flows': {'exports': 14353, 'imports': 2904}}"
2026-03-26T04:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 46174.5, 'geothermal': None, 'biomass': 1162, 'coal': 0, 'wind': 9017.5, 'solar': 0, 'hydro': 6755, 'gas': 1590.5, 'oil': 254.5, 'unknown': None, 'hydro storage': {'charge': 316.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 81.5}, 'flows': {'exports': 14227, 'imports': 2941}}"
2026-03-26T05:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 46224, 'geothermal': None, 'biomass': 1157.5, 'coal': 0, 'wind': 7977.5, 'solar': 0, 'hydro': 8021, 'gas': 2058.5, 'oil': 470.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3508}, 'battery storage': {'charge': 2.5, 'discharge': None}, 'flows': {'exports': 13497, 'imports': 2625}}"
2026-03-26T06:00:00.000Z,2026-05-23T01:11:50.993Z,MEASURED,"{'nuclear': 46246, 'geothermal': None, 'biomass': 1142.5, 'coal': 0, 'wind': 7414.5, 'solar': 977, 'hydro': 8818.5, 'gas': 2422.5, 'oil': 469.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3811.5}, 'battery storage': {'charge': None, 'discharge': 188.5}, 'flows': {'exports': 10616, 'imports': 1159}}"
2026-03-26T07:00:00.000Z,2026-05-05T14:40:28.018Z,MEASURED,"{'nuclear': 45748.5, 'geothermal': None, 'biomass': 1140.5, 'coal': 0, 'wind': 6372.5, 'solar': 5031, 'hydro': 8542, 'gas': 2780.5, 'oil': 465.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2913}, 'battery storage': {'charge': None, 'discharge': 120}, 'flows': {'exports': 10472, 'imports': 950}}"
2026-03-26T08:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 45697.5, 'geothermal': None, 'biomass': 1140.5, 'coal': 0, 'wind': 6158, 'solar': 9574, 'hydro': 7693.5, 'gas': 2516, 'oil': 434, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1069}, 'battery storage': {'charge': 1, 'discharge': None}, 'flows': {'exports': 12220, 'imports': 953}}"
2026-03-26T09:00:00.000Z,2026-04-27T02:39:27.780Z,MEASURED,"{'nuclear': 45041.5, 'geothermal': None, 'biomass': 1146, 'coal': 0, 'wind': 6697.5, 'solar': 12705, 'hydro': 6355, 'gas': 1778, 'oil': 437.5, 'unknown': None, 'hydro storage': {'charge': 611.5, 'discharge': None}, 'battery storage': {'charge': 4.5, 'discharge': None}, 'flows': {'exports': 12582, 'imports': 946}}"
2026-03-26T10:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 44881, 'geothermal': None, 'biomass': 1143.5, 'coal': 0, 'wind': 7465, 'solar': 13933, 'hydro': 5732.5, 'gas': 1769.5, 'oil': 431.5, 'unknown': None, 'hydro storage': {'charge': 1823, 'discharge': None}, 'battery storage': {'charge': 8, 'discharge': None}, 'flows': {'exports': 12730, 'imports': 955}}"
2026-03-26T11:00:00.000Z,2026-04-27T02:40:56.071Z,MEASURED,"{'nuclear': 43830, 'geothermal': None, 'biomass': 1149.5, 'coal': 0, 'wind': 8510.5, 'solar': 14361.5, 'hydro': 4970.5, 'gas': 1642, 'oil': 265, 'unknown': None, 'hydro storage': {'charge': 2084, 'discharge': None}, 'battery storage': {'charge': 37.5, 'discharge': None}, 'flows': {'exports': 11770, 'imports': 749}}"
2026-03-26T12:00:00.000Z,2026-04-27T02:39:27.780Z,MEASURED,"{'nuclear': 43586.5, 'geothermal': None, 'biomass': 1150, 'coal': 0, 'wind': 8844, 'solar': 14234, 'hydro': 4465, 'gas': 1324, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2179.5, 'discharge': None}, 'battery storage': {'charge': 40, 'discharge': None}, 'flows': {'exports': 12163, 'imports': 647}}"
2026-03-26T13:00:00.000Z,2026-05-23T01:13:23.742Z,MEASURED,"{'nuclear': 43459.5, 'geothermal': None, 'biomass': 1155.5, 'coal': 0, 'wind': 8700.5, 'solar': 13115.5, 'hydro': 4811.5, 'gas': 1356.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2280.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 84}, 'flows': {'exports': 12031, 'imports': 685}}"
2026-03-26T14:00:00.000Z,2026-05-23T01:13:10.933Z,MEASURED,"{'nuclear': 43650.5, 'geothermal': None, 'biomass': 1141.5, 'coal': 0, 'wind': 9299, 'solar': 11307.5, 'hydro': 4834.5, 'gas': 1444.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 1730.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 60}, 'flows': {'exports': 13364, 'imports': 910}}"
2026-03-26T15:00:00.000Z,2026-04-27T02:39:27.780Z,MEASURED,"{'nuclear': 44731.5, 'geothermal': None, 'biomass': 1143, 'coal': 0, 'wind': 8978.5, 'solar': 8399.5, 'hydro': 5484.5, 'gas': 1617.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 1548, 'discharge': None}, 'battery storage': {'charge': 26.5, 'discharge': None}, 'flows': {'exports': 13721, 'imports': 757}}"
2026-03-26T16:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 45841, 'geothermal': None, 'biomass': 1154, 'coal': 0, 'wind': 8645, 'solar': 5013, 'hydro': 6918, 'gas': 2296.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 475, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 7}, 'flows': {'exports': 13396, 'imports': 762}}"
2026-03-26T17:00:00.000Z,2026-05-23T01:14:00.713Z,MEASURED,"{'nuclear': 46215, 'geothermal': None, 'biomass': 1150, 'coal': 0, 'wind': 7541, 'solar': 1530, 'hydro': 8896.5, 'gas': 3248, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2242}, 'battery storage': {'charge': None, 'discharge': 113}, 'flows': {'exports': 12639, 'imports': 1824}}"
2026-03-26T18:00:00.000Z,2026-05-23T01:12:11.311Z,MEASURED,"{'nuclear': 46216, 'geothermal': None, 'biomass': 1150.5, 'coal': 0, 'wind': 6380, 'solar': 0, 'hydro': 9542.5, 'gas': 3784.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 4436.5}, 'battery storage': {'charge': None, 'discharge': 194.5}, 'flows': {'exports': 9910, 'imports': 2425}}"
2026-03-26T19:00:00.000Z,2026-05-23T01:12:24.235Z,MEASURED,"{'nuclear': 46064, 'geothermal': None, 'biomass': 1146.5, 'coal': 0, 'wind': 6229, 'solar': 0, 'hydro': 9519.5, 'gas': 4036, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 4302.5}, 'battery storage': {'charge': None, 'discharge': 89.5}, 'flows': {'exports': 11206, 'imports': 2154}}"
2026-03-26T20:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 46346, 'geothermal': None, 'biomass': 1150.5, 'coal': 0, 'wind': 5339, 'solar': 0, 'hydro': 9334.5, 'gas': 4118, 'oil': 43.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 4155.5}, 'battery storage': {'charge': 16.5, 'discharge': None}, 'flows': {'exports': 13317, 'imports': 2074}}"
2026-03-26T21:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 46373.5, 'geothermal': None, 'biomass': 1151, 'coal': 0, 'wind': 5345, 'solar': 0, 'hydro': 9112.5, 'gas': 4450, 'oil': 301, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3713}, 'battery storage': {'charge': 33.5, 'discharge': None}, 'flows': {'exports': 12587, 'imports': 1853}}"
2026-03-26T22:00:00.000Z,2026-05-05T01:13:35.681Z,MEASURED,"{'nuclear': 46392, 'geothermal': None, 'biomass': 1155.5, 'coal': 0, 'wind': 4834, 'solar': 0, 'hydro': 8920, 'gas': 3300, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3274}, 'battery storage': {'charge': None, 'discharge': 80}, 'flows': {'exports': 10893, 'imports': 2042}}"
2026-03-26T23:00:00.000Z,2026-05-05T01:13:18.984Z,MEASURED,"{'nuclear': 46400.5, 'geothermal': None, 'biomass': 1156.5, 'coal': 0, 'wind': 4243.5, 'solar': 0, 'hydro': 8299, 'gas': 2459.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2521}, 'battery storage': {'charge': None, 'discharge': 50.5}, 'flows': {'exports': 9850, 'imports': 2525}}"
